id,label,tweet
7893,-1,b'@basaham @ShankhNaad You want to know what terrorists are?\n- They shout Allahu Akbar\n- They read the Quran\n- The ot\xe2\x80\xa6 https://t.co/VND7ak5bt1'
7894,0,"b'@abpnewstv @BJP4India @NitishKumar Nathuram Godse was not a terrorist, what he did was absolutely right. Many peopl\xe2\x80\xa6 https://t.co/TPS4w9qVej'"
7895,0,b'It is democracy tht people like u get to say n spread more hatred btwn Hindus n Muslims so yeah democracy is at thr\xe2\x80\xa6 https://t.co/axHUx55tJT'
7896,-1,"b'@ceedeer2 @IndiaSpeaksPR When I discovered terrorism by adharmis, politicians appeasing them for votes. Them voting\xe2\x80\xa6 https://t.co/KcfHNdGf67'"
7897,0,b'@AakashGauttam @ExSecular @narendramodi @RahulGandhi Everybody know who is responsible for spreading terrorism in I\xe2\x80\xa6 https://t.co/clr60WuxOs'
7898,1,"b""@nazir_lord @UN @UNHumanRights @hrw @amnesty You didn't find Pak to be livable enough and have left a failed nation\xe2\x80\xa6 https://t.co/DRctLzf5wW"""
7899,0,"b""It is amazing that if the \xe0\xa4\xb8\xe0\xa4\xae\xe0\xa4\x9d\xe0\xa5\x8c\xe0\xa4\xa4\xe0\xa4\xbe express blast case was not effective for the theory of 'Hindu terrorism' then They\xe2\x80\xa6 https://t.co/q0kiAHUmca"""
7900,-1,b'@CheGuev60287425 Such abusive language is not the culture of Bharat. Such abusive language came with Mughals. You c\xe2\x80\xa6 https://t.co/B3aPWEQDdY'
7901,0,"b""India offers Sri Lanka full support to fight 'Jihadi terrorism' https://t.co/1lQ82UACAS via @timesofindia"""
7902,0,"b'Vote for modi.......vote for India\xf0\x9f\x87\xae\xf0\x9f\x87\xb3.\n\n""It is great democracy event that gives us right to vote.\nKeep voting, Your\xe2\x80\xa6 https://t.co/sTcUHjnuoF'"
7903,0,b'@IndianInterest Had an argument about this with someone. Apparently he considers prosecution of vaishnavites by the\xe2\x80\xa6 https://t.co/HNvW5ZDQDv'
7904,0,b'@ambkcsingh Election commission tries to have free and fair election but I agree each state must be finished in one\xe2\x80\xa6 https://t.co/Lf50m2hn0P'
7905,0,"b""People die from both side,  loss can't be counted.  Say no to war. No terrorism.  Share peace,  love,  and humanity\xe2\x80\xa6 https://t.co/sT5nQubTy1"""
7906,-1,"b'@vishakhabilla @INCMdKhan @alok_jagdhari @VinayDokania @polysmind Hindu vs Muslims,,,India vs Pakistan,,,Caw VS Bee\xe2\x80\xa6 https://t.co/yGeqnmSYwf'"
7907,-1,b'@shahid_siddiqui @narendramodi @FarahKhanAli I thought all you guys say that terrorism has no religion when they ha\xe2\x80\xa6 https://t.co/uYcdEW2Ro1'
7908,-1,b'@Iran @JZarif = Terrorism 1st.'
7909,0,b'India joined a global initiative to combat terrorism and extremism online and secure the internet.\nhttps://t.co/RrateLX45D'
7910,-1,b'@kamaalrkhan talking about Box Office numbers is like Pakistan talking about Anti-Terrorism.\xf0\x9f\x98\x84\xf0\x9f\x98\x82\n\n#DeDePyaarDe'
7911,-1,b'@RanjitOne @ganesan312 @pavan_sethi @divyadinkarnow @Subytweets @radhacharandas @HAShankaranaray @vinaygar\xe2\x80\xa6 https://t.co/vXpe8ZsoNE'
7912,1,b'When Hindus are killed remember Kashmir pandits if this happens to Muslims big uproar but one Muslim dies big uproa\xe2\x80\xa6 https://t.co/MM10JYiDVo'
7913,-1,b'@TechZoot @Jimmyjaat @Union16257258 How someone managed bring terrorism inside india'
7914,1,"b'@tribuneblogs .\nTerrorism is in the DNA \xf0\x9f\x98\x8a !!! Entire world is sick of this peculiar DNA ..."" refusal to coexist wit\xe2\x80\xa6 https://t.co/S0uppc0w0n'"
7915,-1,"b'@tribuneblogs Terrorism is what Hindus and Buddhist have endured for centuries in India: destruction of temples, ki\xe2\x80\xa6 https://t.co/KwrLqukDq3'"
7916,0,"b""India offers full support to Sri Lanka to fight 'Jihadi Terrorism' - https://t.co/zAH2o0UACw | #HWnewsnetwork #National"""
7917,1,"b'@irenaakbar There are guys who wrongly &amp; intentionally tag #terrorism  only with #Muslims.\n\nWhat about: IRA, Aum Sh\xe2\x80\xa6 https://t.co/3hE7l6ECmH'"
7918,1,"b'@YFarooqui86 You are generalizing.\n\nOne Hindu killed, and liberandus started calling all hindus terrorists.\n\nBut on\xe2\x80\xa6 https://t.co/bs1y5MkTFK'"
7919,1,b'@Asim2Wani @ashoswai India is wiping out terrorism in kashmir. 3 militants killed today.'
7920,1,b'@YFarooqui86 I never said Godse is my idol. He is an Assassin.\nKamal Hasan termed him as terrorist.\n\nHe killed for\xe2\x80\xa6 https://t.co/7JMuBGrPS0'
7921,-1,"b'@Shazia @madhukishwar shazia baby go re-read your manual of terrorism - the Koran. Five times a day, everday. Under\xe2\x80\xa6 https://t.co/JgWDBX5zi3'"
7922,0,b'@timesofindia @narendramodi What Kamal Nath and gang did in 1984 was much heinous than terrorism . Dont take a holier than thou attitude.'
7923,-1,"b'@seemi_pasha So should have used Dawood, Osama or Al baghadadi to support Terror accused....\nAs their is no Religion of terrorism.. \xf0\x9f\x98\x82\xf0\x9f\x98\x82'"
7924,-1,b'@AzmiShabana @amitkakar4 @Javedakhtarjadu @BDUTT @Shehla_Rashid @ShekharGupta @sardesairajdeep @ndtv ye hai asli Is\xe2\x80\xa6 https://t.co/TJuEtzI03z'
7925,-1,"b'Arvind Khujliwal Urf Allauddin Khilji Urf Ghunghru Sheth @ArvindKejriwal, in last 5 years of @narendramodi Ji lead\xe2\x80\xa6 https://t.co/7TZnS19xmn'"
7926,-1,b'@pts1234567 @akashbanerjee @akshaykumar @AnupamPKher @vivekoberoi @sudhirchaudhary @SureshChavhanke @navikakumar lo\xe2\x80\xa6 https://t.co/4rssEWA8j9'
7927,-1,b'@BDUTT @washingtonpost So is corruption and terrorism are same. My way one should be forgiven for corruption but not for terrorism'
7928,-1,"b'@hemkap2816 @republic Hasan termed a man terrorist, when Godse assassinated for personal reasons.\n\nBut turns a blin\xe2\x80\xa6 https://t.co/qxGbyWK8rM'"
7929,0,b'Madam its Congress which couned word Hindu Terrorism. We request your good self to kindly ask your party President\xe2\x80\xa6 https://t.co/qY5RYDVPw5'
7930,1,"b""@timesofindia That's completely false; attempted justification of Haasan's Godse terror goof-up. Terrorism stems fr\xe2\x80\xa6 https://t.co/nzLG1lOZhG"""
7931,-1,b'@nazir_lord @UN @UNHumanRights @hrw @amnesty @BJP4India @narendramodi Haha keep crying..  And India will continue to eliminate terrorism'
7932,-1,"b'The saga of Terrorism, world politics and \xe2\x80\x98left-liberal\xe2\x80\x99 ecosystem https://t.co/MseS16FwnZ https://t.co/SFdBvTmcUF'"
7933,-1,"b'@narendramodi_in : You vote for lotus, you will be voting for the trigger that kills terrorists.\nMe: You vote for l\xe2\x80\xa6 https://t.co/rIdZmcVWum'"
7934,-1,b'Acche din for Godse and terrorism is how we can sum up 2016-2019.'
7935,-1,b'@trueindiannaina Really sad about that... Hope &amp; pray for a healing touch for all innocent victims of terrorism. God bless.'
7936,-1,"b'@NotWoofers @Natsecjeff Sir I m ,but when islamic terrorism will stop?'"
7937,-1,b'@Kauchaubey77 @RkGupta9089 @SushantBSinha Look mate there\xe2\x80\x99s no \xe2\x80\x98asli and Nakli atankwad\xe2\x80\x99 your definition is just a\xe2\x80\xa6 https://t.co/RNP8nvmUls'
7938,-1,"b'Historically speaking, Islam and Christianity both were spread using terrorism.'"
7939,1,"b""@MehboobaMufti @ArnabGoswamiRtv Yes key role in destroying old Temple's, massive conversion, terrorism, increasing indias population."""
7940,0,"b'@FarihaMunirShah Terrorism has no religion and India is a peaceful nation, we dont enter another nation and kill innocent people'"
7941,1,b'@t_d_h_nair @kavita_krishnan Beef eating has made you brain anti Hindu.  Did Hegde say anything wrong?  He said wha\xe2\x80\xa6 https://t.co/AroaI2Rf2L'
7942,-1,b'Ha ha ..This picture is of March 1971 ? Because elections were conducted in 1971 .. https://t.co/4KdJOWH0CM'
7943,-1,"b'#MyIndiaMyVote | The Phase 7 of 2019 Lok Sabha elections is underway- As you cast your vote, tweet your selfie with\xe2\x80\xa6 https://t.co/540lwgPSSg'"
7944,-1,"b""Ahead of #ExitPoll2019, BJP's Estranged Ally Predicts Lok Sabha Elections Results https://t.co/tbKyneLe87"""
7945,-1,b'#Punjab #LokSabhaElections2019: #AkaliDal Worker Injured in Poll Violence in Talwandi Sabo\nhttps://t.co/FXu8ZM8euB'
7946,0,b'Lok Sabha Elections 2019: Conjoined Sisters Saba and Farah Vote As Separate Individuals for the First Time in Patna\xe2\x80\xa6 https://t.co/9vrvRWE7ZG'
7947,0,b'PM Modi says fortunate to visit Kedarnath; thanks EC to grant its nod to visit\n https://t.co/QoL5M5edI9\nDownload th\xe2\x80\xa6 https://t.co/bQPcZAOO6V'
7948,-1,b'Exit Polls 2019: Know All About The Post-Poll Surveys And Timings Of Predictions For Lok Sabha Elections 2019\xe2\x80\xa6 https://t.co/LTbXTSCEjU'
7949,-1,b'@HindolSengupta @tavleen_singh It should be a matter of no satisfaction if the same gimmickry is perpetuated for se\xe2\x80\xa6 https://t.co/o1dJvJvQ9l'
7950,-1,b'#ExitPoll2019 Result of #LokSabhaElections: Should You Believe The Numbers? https://t.co/I5AmXipL9N'
7951,1,"b'Here is my predictions for the 2019 elections! All of you can have a laugh at my cost, if I get it wrong.\n\nTally of\xe2\x80\xa6 https://t.co/raJJkANgWW'"
7952,0,b'This is the most likely outcome of 2019 Lok Sabha elections: Yogendra Yadav | ThePrint https://t.co/AY2J9u2nzS via @ThePrintIndia'
7953,0,b'This is the most likely outcome of 2019 Lok Sabha elections: Yogendra Yadav | ThePrint https://t.co/AY2J9u2nzS via @ThePrintIndia'
7954,0,b'Election Commissioner Ashok Lavasa Opts Out Of Meetings Over Clean Chits - NDTV https://t.co/yUSyMBzXtG'
7955,0,"b'This is the story of the quiet voices from the margins of Varanasi, one of 80 constituencies in UP, India\xe2\x80\x99s most im\xe2\x80\xa6 https://t.co/cmyYlWY4T7'"
7956,0,b'#IndiaElections2019 | #Phase7 overall voter turnout as of 3 pm: 51.09%\n\nCatch all the updates in our Live Blog:\xe2\x80\xa6 https://t.co/UnTeWgID32'
7957,-1,"b'#ArnabOnMay23 | Patna conjoined twins, Farah and Saba now hold individual voting rights, will be allowed to cast vo\xe2\x80\xa6 https://t.co/GErw1ZE3b5'"
7958,-1,b'@one_by_two Rahul gandhi became an Italian janeudhari brahmin just before Gujarat elections!\nDid u speak then?'
7959,0,b'Watching exit polls for the elections is like watching GoT theories before the actual screening. It\xe2\x80\x99s fun to follow\xe2\x80\xa6 https://t.co/QQuN5aRvCp'
7960,-1,b'#LoksabhaElections2019 | Who has an edge in Bihar in Phase 7?\n@harshasTV @nistula @politicalbaaba\n\nRead:\xe2\x80\xa6 https://t.co/QaOL0Eab30'
7961,0,"b""@waglenikhil This man's logic will be ...\nIf modi loses, election commission has done free and fair elections ( Ben\xe2\x80\xa6 https://t.co/rsDUS4Ptpy"""
7962,-1,"b'#MyIndiaMyVote | The Phase 7 of 2019 Lok Sabha elections is underway- As you cast your vote, tweet your selfie with\xe2\x80\xa6 https://t.co/rGOq8w0LkW'"
7963,-1,b'@SudarshanEMA I know. Did Modi have the courage to call for elections in all the states where NDA is in power? Esp\xe2\x80\xa6 https://t.co/dhC8nyPHTh'
7964,-1,"b'#MyIndiaMyVote | The Phase 7 of 2019 Lok Sabha elections is underway- As you cast your vote, tweet your selfie with\xe2\x80\xa6 https://t.co/SIvqkqGyzw'"
7965,0,"b'Lok Sabha Election Voting LIVE: Fear massacre by TMC workers after voting gets over, says Sitharaman - The ...\xe2\x80\xa6 https://t.co/4eBvoBm5Z4'"
7966,-1,"b""World's highest polling station with 49 voters records 53 pc voting in two hours. #ArnabOnMay23\nhttps://t.co/EInMc77UtG"""
7967,-1,b'Me watching Exit Poll advertisements by news channels #ExitPoll2019 #Elections2019 #elections #ElectionCommission https://t.co/IKwlK4vNzy'
7968,-1,"b'#MyIndiaMyVote | The Phase 7 of 2019 Lok Sabha elections is underway- As you cast your vote, tweet your selfie with\xe2\x80\xa6 https://t.co/rkYvqHlT4p'"
7969,-1,b'@ShatruganSinha I can know your frustration level after seeing your imminent defeat or I can say Decimation in Patn\xe2\x80\xa6 https://t.co/Yr64sGIMmi'
7970,0,b'@FarOutAkhtar Farhan either u r too early or u r\ntoo late...I guess the cheque got cleared yesterday only\xe2\x80\xa6 https://t.co/FvTs532SUw'
7971,-1,"b'Political ad spend on Facebook, Google tops Rs 53 crore\nhttps://t.co/ENbsr2Ez6p'"
7972,-1,"b'#ExitPoll2019 Results And Predictions of Lok Sabha Elections Only After 6:30 PM Today, Says Election Commission https://t.co/u1pDjUTENH'"
7973,-1,"b'#MyIndiaMyVote | The Phase 7 of 2019 Lok Sabha elections is underway- As you cast your vote, tweet your selfie with\xe2\x80\xa6 https://t.co/msoOIx5BHe'"
7974,-1,b'@Anil16018841 @republic @ECISVEEP @narendramodi @AmitShah President rule before election would have caused riots on\xe2\x80\xa6 https://t.co/uz3LiK724d'
7975,1,"b'Chandrababu Naidu holds second round of talks with Rahul Gandhi, Sharad Pawar. I think by May 23, he will have had\xe2\x80\xa6 https://t.co/ut8QEqaP5C'"
7976,0,b'Rafale files get leacked but Exit polls don\xe2\x80\x99t...Jai ho india...Elections r so important here....Hightime v have all\xe2\x80\xa6 https://t.co/8EwukEb1Q9'
7977,-1,"b""In my area polling booth my brother saw somebody had put a white tape on BJP symbol so that ppl can't see it and no\xe2\x80\xa6 https://t.co/YVAG6ePbIw"""
7978,-1,"b'#MyIndiaMyVote | The Phase 7 of 2019 Lok Sabha elections is underway- As you cast your vote, tweet your selfie with\xe2\x80\xa6 https://t.co/jWRNGDh0Ti'"
7979,-1,"b'#ExitPoll Results And Predictions of #LokSabhaElections2019 Only After 6:30 PM Today, Says Election Commission\xe2\x80\xa6 https://t.co/m2sq5mn2t2'"
7980,-1,"b""BJP's Jadavpur Candidate Attacked Amid Poll Rigging Allegations in WB Lok Sabha Elections 2019\xe2\x80\xa6 https://t.co/XOXB5Sy1qY"""
7981,-1,b'Bridegroom Casts Vote Ahead of Wedding With His Family in Himachal Pradesh During Seventh Phase of Lok Sabha Electi\xe2\x80\xa6 https://t.co/KMt3TehzHm'
7982,-1,"b'#MyIndiaMyVote | The Phase 7 of 2019 Lok Sabha elections is underway- As you cast your vote, tweet your selfie with\xe2\x80\xa6 https://t.co/4PWLkPjSQY'"
7983,0,b'@one_by_two And dallas like you &amp; @kunalkamra88 have also emptied out and gone back to their old professions now that elections are over!'
7984,-1,b'Voters boycott polling at six booths in MP. #ArnabOnMay23\nhttps://t.co/J0noiJUIjm'
7985,-1,"b'#MyIndiaMyVote | The Phase 7 of 2019 Lok Sabha elections is underway- As you cast your vote, tweet your selfie with\xe2\x80\xa6 https://t.co/qQzy2x2Q2T'"
7986,-1,"b""#ArnabOnMay23 | WATCH: West Bengal BJP leader Chandra Kumar Bose claims ''Trinamool goons belonging to the 'jihadi\xe2\x80\xa6 https://t.co/5mSfwftV9F"""
7987,-1,"b'Ajay Rai, #Congress LS Candidate from #Varanasi, Casts His Vote #Phase7 #VotingRound7 #LokSabhaElections2019 \nhttps://t.co/FAtUrlnPBc'"
7988,-1,b'@ShefVaidya Ma\xe2\x80\x99am Elections are About to End today at 5:00 PM ab Naani ke Ghar ..... https://t.co/qQSJEaXZGb'
7989,0,b'#IndiaElections2019 | #Phase7 overall voter turnout as of 1 pm: 41.29%\n\nCatch all the updates in our Live Blog:\xe2\x80\xa6 https://t.co/kmi2msxOYF'
7990,0,"b'@GAUAHAR_KHAN It\xe2\x80\x99s true! As far as Terrorists believe that killing people is Jihad, how can you say that Islam is a\xe2\x80\xa6 https://t.co/xSF2yctSHt'"
7991,0,b'@khanumarfa You just identify how to defend terrorists who killing innocent people the name of Jihad and tell peopl\xe2\x80\xa6 https://t.co/ruOgehQua0'
7992,0,"b""The Buddha didn't live in the age of Jihad. He would not have known what hatred for the kaffir - intrinsic to the d\xe2\x80\xa6 https://t.co/IIgUzpkYzC"""
7993,-1,"b'@Shazia @madhukishwar shazia baby go re-read your manual of terrorism - the Koran. Five times a day, everday. Under\xe2\x80\xa6 https://t.co/JgWDBX5zi3'"
7994,0,b'@GAUAHAR_KHAN Suicide bomber take innocent people with them for JIHAD. Godse could have suicide bombed Gandhi along\xe2\x80\xa6 https://t.co/hRpoTJ22wj'
7995,1,"b""@dhruv_rathee He did hit and run but was caught alive somehow. He killed people in the name of 'Jihad'. Godse was a\xe2\x80\xa6 https://t.co/KH378dYSU5"""
7996,0,b'@TarekFatah Kill hundreds of  innocent before you die.\nThis is called Jihad.\n\xf0\x9f\xa4\xa3\xf0\x9f\xa4\xa3'
7997,0,"b'@NetflixIndia Wow!!Much wow!!\n\nI dare you @NetflixIndia. Make a show on Islam, a religion where all these(Love Jiha\xe2\x80\xa6 https://t.co/L3xlMQihVQ'"
7998,0,b'@ippatel @pandeyarun67 now very soon #Muslims will carry out #Jihad in #Austria\n@TarekFatah @Imamofpeace @Malala\xe2\x80\xa6 https://t.co/S8ADe7IdlM'
7999,1,b'@TimesNow @ikamalhaasan A shallow &amp; scared belated justification. Why say Independent India\xe2\x80\x99s 1st terrorist/extremi\xe2\x80\xa6 https://t.co/FFR3cjCaKE'
8000,1,"b'@madhukishwar shameful post from you mam. you mean if you hit and run then a terrorist. Also note, Kasab too faced\xe2\x80\xa6 https://t.co/fGM30er7q8'"
8001,-1,b'@nazia_e @NetflixIndia @humasqureshi @Actor_Siddharth Have you seen #Ghoul on Netflix? That is what future holds fo\xe2\x80\xa6 https://t.co/iIkU74wAXZ'
8002,0,"b'From entire India Hindu Girls are becoming victim of Love Jihad.\nNo eyebrows r raised, No media cry heard. Why??\nAc\xe2\x80\xa6 https://t.co/oeCoxTRjQC'"
8003,0,b'@madhukishwar Please abstain from the word \xe2\x80\x98Jihad\xe2\x80\x99 for political definition if you are truthful. Seek knowledge bef\xe2\x80\xa6 https://t.co/ItBJSQEsZ9'
8004,-1,b'For what ? Jihad or Ghazva-e-Hind? She is foul mouth lady. Needs no support or sympathy. https://t.co/aJ0timFcJn'
8005,0,"b""@SophiaW47285349 I think that's why the new Zealand attack in moscue was happened i appreciate the shooter because\xe2\x80\xa6 https://t.co/wBXbm5FLXg"""
8006,0,"b'@arab_lovin245 @tacobell Whole Terrorist In Worlds Are Muslims,\n\nBut All Muslims Are Not Terrorist Because They Don\xe2\x80\xa6 https://t.co/aP5mRZ0Gr0'"
8007,0,"b'@_YogendraYadav Terrorism is what is happening in name of Jihad, Islam, conversion. Mass Killing of innocent who ha\xe2\x80\xa6 https://t.co/0L9WqOv49t'"
8008,0,b'@ProfKapilKumar What is Jihad better try to know about first Sir.'
8009,-1,b'@ANI Jihad march'
8010,0,"b'@dhruv_rathee Bharatiya Jihad Party. Our motto is to do exactly what ISIS does, only more Hindu.'"
8011,-1,"b""@LillyMaryPinto @MamataOfficial Zombies should not be insulted like this. Zombies are not biased and don't do #Taqiya or #Jihad."""
8012,-1,b'@HamithaThaslima You bastard lsis jihad terrorist.  Ur Twitter account now under cyber crime branch.'
8013,-1,b'@HamithaThaslima You bastard lsis jihad terrorist.  Ur Twitter account now under cyber crime branch.'
8014,-1,b'@HamithaThaslima You bastard lsis jihad terrorist.  Ur Twitter account now under cyber crime branch.'
8015,-1,b'@HamithaThaslima You bastard lsis jihad terrorist.  Ur Twitter account now under cyber crime branch.'
8016,1,"b'Malaysian police arrest 4 jihadis (1 local/1 Indonesian/ 2 Rohingyas), who planned blasts in Hindu/Buddhist temples\xe2\x80\xa6 https://t.co/3LE7f6mfuj'"
8017,1,"b'@Rofl_Modi56 @sumonseng @ndtv @ikamalhaasan Your anger, devoid of logic or substance response belies your weak inte\xe2\x80\xa6 https://t.co/7E77lTD8tM'"
